delta,noise_sigma,seed,gwr_bandwidth,mgwr_bw_intercept,mgwr_bw_x1,mgwr_bw_x2,mgwr_bw_x3,mgwr_error,initial_ari,refined_ari,initial_boundary_f1,refined_boundary_f1,initial_boundary_edges,refined_boundary_edges,refinement_iterations,refinement_stop,gwr_fit_rmse,mgwr_fit_rmse,grgwr_fit_rmse,oracle_fit_rmse,gwr_coef_rmse,mgwr_coef_rmse,grgwr_coef_rmse,oracle_coef_rmse,gwr_jump_ratio,mgwr_jump_ratio,grgwr_jump_ratio,oracle_jump_ratio,gr_minus_gwr_fit_rmse,gr_minus_mgwr_fit_rmse,gr_minus_gwr_coef_rmse,gr_minus_mgwr_coef_rmse,gr_fit_better_than_gwr,gr_fit_better_than_mgwr,gr_coef_better_than_gwr,gr_coef_better_than_mgwr,runtime_gwr_seconds,runtime_gr_after_pilot_seconds,runtime_gr_total_seconds,runtime_mgwr_seconds,runtime_oracle_seconds,scenario,source_file
1.0,0.75,20300067,128,114.0,113.0,105.0,114.0,,0.8000731594928384,0.952070856700492,0.0701754385964912,0.7280701754385965,115,115,4,no_label_changes,0.5193704786911166,0.5153427943508628,0.4901163149277756,0.4895800262737867,0.163549741052847,0.1636162538522768,0.0863691307195243,0.0328228649320417,0.1523359618866574,0.1492923031309659,0.7552201357325825,1.000589621068027,-0.029254163763341,-0.0252264794230872,-0.0771806103333227,-0.0772471231327525,1,1,1,1,1.046197183000004,0.4464222490000793,1.4926194320000832,14.943512778000011,0.0491256630000407,moderate,mc_moderate_chunk06.csv
1.0,0.75,20300068,132,624.0,85.0,130.0,61.0,,0.6543616553249235,0.9315265283271288,0.0526315789473684,0.6753246753246753,115,118,7,no_label_changes,0.5135909786200498,0.4946982629814188,0.4771608336623816,0.475820289446347,0.1681183904158815,0.1719558271308039,0.107680042226563,0.0373631451844697,0.1400549649012871,0.170442044744697,0.7269647294562274,1.0268351564879123,-0.0364301449576681,-0.0175374293190372,-0.0604383481893185,-0.0642757849042409,1,1,1,1,1.120836016999874,0.7145599230000244,1.8353959399998985,14.967690076000054,0.049176062000015,moderate,mc_moderate_chunk06.csv
1.0,0.75,20300069,157,574.0,149.0,136.0,100.0,,0.8965520549083696,0.9532639562821168,0.6872246696035241,0.6893617021276596,114,122,5,no_label_changes,0.5506445070898582,0.5466457211981928,0.4991283939628814,0.5074345921116279,0.173985320203575,0.1755309362699444,0.0979676623953985,0.0467487335004756,0.1328214423910449,0.1394487427123851,0.7491791646871104,1.0042760160650526,-0.0515161131269767,-0.0475173272353113,-0.0760176578081764,-0.0775632738745458,1,1,1,1,1.2135803419998863,0.5539619240000775,1.767542265999964,14.671856031999823,0.0558520509998743,moderate,mc_moderate_chunk06.csv
1.0,0.75,20300070,121,598.0,45.0,122.0,89.0,,0.8683445953265322,0.9454546188214946,0.3451327433628318,0.6810344827586208,113,119,3,no_label_changes,0.5178055270657947,0.4983489691505929,0.5026923742437039,0.5078011160205496,0.1692884621086825,0.169600224530787,0.1332879444639583,0.0636641381441929,0.1667347845487576,0.203705966558399,0.7351996834117941,1.072839949211388,-0.0151131528220908,0.004343405093111,-0.0360005176447242,-0.0363122800668286,1,0,1,1,2.6384375009999985,0.415881684999988,3.0543191859999865,16.545868119000033,0.0545562350000068,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300071,96,624.0,75.0,85.0,176.0,,0.8001168850000672,0.9603465053248972,0.175438596491228,0.7543859649122807,115,115,4,no_label_changes,0.4955023118527365,0.5033734936637246,0.4769050237019946,0.4790910528396717,0.1541319778558138,0.1528411160593246,0.1027178424383284,0.0502895966302159,0.188011867284243,0.1807186491991357,0.7963352269430092,1.04658556815547,-0.0185972881507419,-0.02646846996173,-0.0514141354174853,-0.0501232736209961,1,1,1,1,1.405160942000009,0.5251157949999765,1.9302767369999856,16.42200479799999,0.0550134169999978,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300072,121,457.0,73.0,119.0,101.0,,0.8346527503991328,0.9850991410967552,0.1140350877192982,0.912280701754386,115,115,4,no_label_changes,0.5178255564207961,0.5119263837235727,0.4764521932735584,0.4785256695407653,0.1533153472235991,0.148472028295773,0.0592146711348949,0.0432916286708875,0.1714779382272833,0.1783518185178839,0.9562827943413228,1.023722676002336,-0.0413733631472376,-0.0354741904500142,-0.0941006760887042,-0.089257357160878,1,1,1,1,1.2816026240000156,0.4804667130000553,1.7620693370000708,16.399668696999925,0.0549491059999809,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300073,109,401.0,45.0,100.0,107.0,,0.8707795036070398,0.9140020775518722,0.3217391304347826,0.5384615384615384,117,121,2,no_label_changes,0.5523812730517709,0.5297068460035299,0.5087886856778009,0.51173437897414,0.1790420979082766,0.1701940168816701,0.1391967768055512,0.0471489824445772,0.1461760644406569,0.1815249606888844,0.5819261594779432,1.0018164527955888,-0.0435925873739699,-0.020918160325729,-0.0398453211027253,-0.0309972400761188,1,1,1,1,1.3102556629999071,0.3032800780000571,1.6135357409999642,21.475761680000005,0.0587994860001117,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300074,97,622.0,57.0,60.0,89.0,,0.8632408770233555,0.9833198214562566,0.2026431718061674,0.8782608695652174,114,117,3,no_label_changes,0.5286968850520819,0.5103520823136334,0.4868526135574945,0.4880649620370734,0.1560762290844804,0.1541764718661838,0.0657961169027215,0.0414288399012582,0.1807333773122473,0.2104939635060239,0.9267368262699012,1.0234137999085982,-0.0418442714945874,-0.0234994687561388,-0.0902801121817589,-0.0883803549634623,1,1,1,1,1.4220292249999602,0.3854777760000161,1.8075070009999763,27.06332346399995,0.0548573390000228,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300075,97,177.0,58.0,74.0,130.0,,0.8947632217698445,0.9522850244395556,0.6982758620689655,0.8571428571428572,119,118,3,no_label_changes,0.519929587731291,0.5080410488952968,0.4936663540646698,0.4935889918881991,0.1487931184088112,0.1468449359170644,0.085835065312321,0.0342199447425306,0.1967740301542566,0.2226532506577396,0.9518200569531168,1.069694124161293,-0.0262632336666212,-0.0143746948306269,-0.0629580530964901,-0.0610098706047433,1,1,1,1,1.3745564870000635,0.3856480609999835,1.760204548000047,21.518117381000025,0.0544933520000086,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300076,121,623.0,60.0,115.0,101.0,,0.820155047201996,0.9441390323316544,0.3706896551724138,0.7118644067796611,119,123,5,no_label_changes,0.5353980920388877,0.5187627935262631,0.4877875601872643,0.4960212451250684,0.1574085378944686,0.144380496905769,0.105036800881429,0.0299363852052692,0.1495102282192875,0.1954227477368,0.7954956953665935,1.0406787849965238,-0.0476105318516233,-0.0309752333389987,-0.0523717370130396,-0.03934369602434,1,1,1,1,1.2630800050000062,0.6026342470000827,1.865714252000089,16.814398579999988,0.0549299350000183,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300077,97,624.0,53.0,88.0,112.0,,0.8729252683067085,0.8831104969688865,0.4533333333333333,0.4192139737991266,112,116,3,global_objective_guard_rejected_sweep,0.5150756532259211,0.5105092256849147,0.5050640283426994,0.5068118738548961,0.160837294021094,0.1628011835385747,0.148647925435949,0.0312220014993923,0.1624488820050515,0.1700060361421806,0.4325981363207013,0.9784161397173352,-0.0100116248832217,-0.0054451973422153,-0.0121893685851449,-0.0141532581026256,1,1,1,1,1.3653343750000886,0.4457320290000552,1.811066404000144,21.339703620000023,0.0550263000000086,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300078,121,624.0,87.0,89.0,137.0,,0.7590429440157785,0.9193272379594832,0.1176470588235294,0.696969696969697,142,151,6,global_objective_guard_rejected_sweep,0.5289876127411207,0.5323332123122693,0.504323231135401,0.5027546086025043,0.1718515965668857,0.1729540166433791,0.1248056399781356,0.0509433120005918,0.1561617777099374,0.163602413821066,0.7305822309582551,1.0140586941967091,-0.0246643816057197,-0.0280099811768682,-0.0470459565887501,-0.0481483766652434,1,1,1,1,1.2728239430000483,0.7719991769999979,2.0448231200000464,16.517234581000025,0.055166649000057,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300079,97,624.0,57.0,70.0,136.0,,0.6162796112754639,0.7899611542241977,0.0381679389312977,0.3682008368200836,149,126,11,no_label_changes,0.4831339408648891,0.4765837329732253,0.5032505225284402,0.4779760348101589,0.1599255638541249,0.1659882068274735,0.1680817199894477,0.048970551407942,0.1844187666182968,0.1843295465984319,0.4529064270836528,1.0269408098788564,0.020116581663551,0.0266667895552148,0.0081561561353228,0.0020935131619742,0,0,0,0,1.3588872679999895,1.2300690609999947,2.588956328999984,21.42462517800004,0.0612170029999106,moderate,mc_moderate_chunk07.csv
1.0,0.75,20300080,136,505.0,89.0,49.0,137.0,,0.6738634401458986,0.8322348318701296,0.0502092050209205,0.4806866952789699,126,120,5,no_label_changes,0.4996610194382558,0.4770059205497431,0.4755416861137804,0.4718849111667265,0.1620065099014108,0.1569210816224478,0.1644979805316769,0.0483061394825004,0.1617483694115659,0.1826942250728438,0.565954384230673,1.0523240699228364,-0.0241193333244754,-0.0014642344359627,0.0024914706302661,0.0075768989092291,1,1,0,0,2.1202142549999934,0.4954178469999988,2.615632101999992,17.058943853000002,0.0436069160000016,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300081,143,624.0,57.0,137.0,163.0,,0.6838726914724389,0.8748768499229,0.2695652173913043,0.6842105263157895,117,115,6,no_label_changes,0.5484333497069445,0.5341270511679789,0.5270987699143891,0.504101779545189,0.1588702940352025,0.1561539710075572,0.1204089625140999,0.0328333659995836,0.1450271694760036,0.164021062437011,0.7456590373886557,1.0153064750730334,-0.0213345797925553,-0.0070282812535897,-0.0384613315211026,-0.0357450084934572,1,1,1,1,0.9857126959999932,0.550162897000007,1.535875593,16.951931141999992,0.0459279760000015,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300082,144,178.0,61.0,170.0,223.0,,0.832059567472299,0.9796507523546836,0.1940928270042194,0.8859649122807017,124,115,4,global_objective_guard_rejected_sweep,0.5684225153154093,0.5527713923996647,0.5326543682934927,0.5337613927714221,0.1700942996975561,0.1680729508607337,0.0776558754068247,0.0284016138658079,0.1332622370595563,0.1543769077348656,0.8836515334688504,0.9954722514948214,-0.0357681470219166,-0.020117024106172,-0.0924384242907313,-0.0904170754539089,1,1,1,1,0.9916108390000034,0.4315911529999994,1.4232019920000027,12.98015402,0.0433499760000017,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300083,89,624.0,54.0,121.0,80.0,,0.8304009360757717,0.965125548606114,0.5056603773584907,0.8034934497816595,152,116,10,no_label_changes,0.5145431571812221,0.5109271835516231,0.5057936470852595,0.5068220633071886,0.1605458657174897,0.1609265613939721,0.0998395744889175,0.0404871000563578,0.204125603215073,0.2135262741493137,0.8406047805007671,1.049768726978737,-0.0087495100959625,-0.0051335364663636,-0.0607062912285722,-0.0610869869050546,1,1,1,1,0.9632637570000072,0.8699873999999994,1.8332511570000063,17.10618115599999,0.0437721919999916,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300084,101,170.0,96.0,88.0,82.0,,0.8047046996312327,0.9604651726118716,0.25,0.8471615720524018,151,116,10,no_label_changes,0.4919428418791109,0.4882996479233061,0.4662492994975494,0.4703813434389771,0.1603271937196325,0.1556993996987854,0.0903641122487257,0.0512107385806329,0.169120061492203,0.1853914911673553,0.8548837166349857,0.974770221699193,-0.0256935423815614,-0.0220503484257566,-0.0699630814709068,-0.0653352874500596,1,1,1,1,0.9886467770000138,0.8630711520000034,1.8517179290000167,13.14356128999998,0.0433823909999944,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300085,121,618.0,69.0,67.0,89.0,,0.7641753793171684,0.90538182904709,0.0338983050847457,0.6553191489361702,123,122,3,no_label_changes,0.5345561713249334,0.5148945967493231,0.5058259386759355,0.5056379496445201,0.170124550777501,0.1628468017782228,0.1224089483479576,0.037859618124088,0.1533368488601818,0.1941725429880697,0.706751259515116,1.0065913433371865,-0.0287302326489978,-0.0090686580733876,-0.0477156024295434,-0.0404378534302651,1,1,1,1,0.955648683999982,0.3473779239999999,1.303026607999982,13.340790466000016,0.0433767899999963,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300086,145,624.0,56.0,134.0,196.0,,0.7318161587224675,0.9796693541139244,0.2689075630252101,0.8810572687224669,125,114,6,no_label_changes,0.5440633109093845,0.5257006354501781,0.4980221583152221,0.501511574692684,0.17714796137597,0.1726448040745654,0.0900214689351989,0.0526739200191124,0.1310747390771058,0.1489790517425255,0.8720181586429022,0.9981645468932578,-0.0460411525941624,-0.0276784771349559,-0.0871264924407711,-0.0826233351393665,1,1,1,1,1.003076971000013,0.5407178460000068,1.5437948170000195,16.976990999999998,0.0440718910000157,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300087,121,622.0,69.0,136.0,85.0,,0.7623586950083914,0.9600114537748754,0.1087866108786611,0.7598253275109169,126,116,3,no_label_changes,0.5333757371598753,0.5264519279400004,0.5025908439305444,0.5032694142365898,0.1784392784218975,0.1716633933876054,0.0926015707834281,0.0510357338043246,0.1598882349343224,0.1718731622934812,0.7718009814816257,0.9709252816167884,-0.0307848932293308,-0.0238610840094559,-0.0858377076384693,-0.0790618226041772,1,1,1,1,0.9873512620000042,0.3473921640000128,1.334743426000017,12.972827934000009,0.0445761980000156,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300088,121,93.0,37.0,97.0,71.0,,0.7464863623012721,0.9447295437271076,0.0175438596491228,0.7148936170212765,115,122,4,no_label_changes,0.5135420678429753,0.4622289066780174,0.495363823016442,0.4974135775874561,0.1585789311162606,0.1543659142060608,0.0893973569916264,0.0304959047383401,0.1728886667047066,0.2512734144626697,0.7953262550878193,1.0156985065018194,-0.0181782448265332,0.0331349163384245,-0.0691815741246342,-0.0649685572144343,1,0,1,1,0.9582549400000177,0.4023267899999894,1.360581730000007,16.90088960899999,0.0434661840000103,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300089,97,624.0,51.0,101.0,109.0,,0.8347095825530816,0.9531151738229916,0.4312267657992565,0.7155172413793103,156,119,9,no_label_changes,0.5079419097387042,0.5018246885145123,0.4896818897549057,0.4982212591440361,0.1683489563027889,0.1675045554338128,0.1072734852735814,0.0345989071301529,0.1814717885135955,0.1940187951231449,0.7415991221131616,1.0026830298218423,-0.0182600199837985,-0.0121427987596066,-0.0610754710292075,-0.0602310701602314,1,1,1,1,1.028949522000005,0.7923624320000044,1.8213119540000091,13.021145545999984,0.0430875630000002,moderate,mc_moderate_chunk08.csv
1.0,0.75,20300090,121,624.0,101.0,134.0,89.0,,0.8695902812777342,0.9386362036130173,0.3478260869565217,0.7619047619047619,117,118,2,no_label_changes,0.5366211187838134,0.5369666365250372,0.4870560701809527,0.4857722824238671,0.1690410046511722,0.1706646673645895,0.1057802438064121,0.0339680309223177,0.1499003215605752,0.1566248640895431,0.8294026697960543,1.0253246184161393,-0.0495650486028605,-0.0499105663440844,-0.06326076084476,-0.0648844235581774,1,1,1,1,2.070263783999991,0.2479946290000043,2.3182584129999952,13.158741210999992,0.0449315759999962,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300091,125,620.0,73.0,109.0,112.0,,0.8335753890047194,0.9174492805057648,0.3245614035087719,0.5789473684210527,115,115,3,no_label_changes,0.5311531402245991,0.526440545338302,0.509049901191158,0.502336822926216,0.18218072701752,0.1780109171645717,0.1317301736684993,0.044888534511462,0.1390163508411607,0.1454736942417425,0.5803039669323761,0.9888220113734294,-0.0221032390334411,-0.0173906441471439,-0.0504505533490207,-0.0462807434960724,1,1,1,1,1.035357188000006,0.2975003379999918,1.332857525999998,17.65874232099999,0.0414686430000017,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300092,121,532.0,58.0,89.0,177.0,,0.7263645121882836,0.9032045372779222,0.0530973451327433,0.6052631578947368,113,115,4,no_label_changes,0.5114261954932242,0.4908888820305231,0.4836063786945564,0.4716881153315383,0.1657884167419655,0.1511767412735015,0.1214298882254465,0.0337060803672754,0.1429208768892653,0.1850141974338751,0.5826790264583986,0.948320373129265,-0.0278198167986677,-0.0072825033359666,-0.0443585285165189,-0.029746853048055,1,1,1,1,0.9920083369999873,0.3697192470000061,1.3617275839999934,13.560809335999991,0.0414608180000044,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300093,121,624.0,37.0,136.0,101.0,,0.7683424429196196,0.8359000704059016,0.3448275862068966,0.5271966527196653,119,126,2,no_label_changes,0.5272787499643795,0.4831568081808777,0.4839148310083829,0.4797751673826492,0.1554899249227491,0.1493419196605108,0.1447768132074287,0.0364742478322702,0.1636785062736848,0.2368250729079895,0.6308883725361835,1.0314216462243284,-0.0433639189559966,0.0007580228275051,-0.0107131117153204,-0.0045651064530821,1,0,1,1,0.99562743300001,0.2369733749999909,1.2326008080000008,17.59693045099999,0.0421022840000091,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300094,109,310.0,61.0,107.0,89.0,,0.8008997223676387,0.8778655096729546,0.2767857142857142,0.4912280701754386,111,115,3,no_label_changes,0.5103711094248521,0.505613957893153,0.506444163666475,0.4943609098417373,0.1721021282137699,0.1717050401663511,0.1558696576295632,0.0581336029606641,0.1698819323382961,0.183313648593164,0.5113158860437453,0.9943083604204874,-0.003926945758377,0.000830205773322,-0.0162324705842066,-0.0158353825367879,1,0,1,1,0.9789967639999873,0.2990455760000259,1.2780423400000132,17.148097928,0.0413291309999976,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300095,121,624.0,33.0,88.0,108.0,,0.9136662520869596,0.9680480028002888,0.5826086956521739,0.8347826086956521,117,117,2,no_label_changes,0.5223390680770165,0.4748566318447572,0.4830479025922297,0.4823802398728581,0.1626941317884173,0.1463034948386337,0.0803905784764351,0.0451135636571787,0.1434636138232955,0.2435342243782725,0.842135000639679,0.9691822040233103,-0.0392911654847867,0.0081912707474725,-0.0823035533119821,-0.0659129163621986,1,0,1,1,0.9651680359999943,0.2212192639999841,1.1863872999999785,17.440888900000004,0.0413885920000041,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300096,146,620.0,67.0,96.0,176.0,,0.8171202836719944,0.9511044087755884,0.1769911504424778,0.7400881057268723,113,114,5,no_label_changes,0.5384432109538493,0.5241878091780795,0.497361247113849,0.4949004505985414,0.1645056491638441,0.1531379974782304,0.0935528413012564,0.0373627412823198,0.1343362520351174,0.1714796041690647,0.7747711188925634,1.0084974892316945,-0.0410819638400002,-0.0268265620642304,-0.0709528078625876,-0.0595851561769739,1,1,1,1,1.1010109580000176,0.4443266340000207,1.5453375920000385,21.371588683000027,0.0415160080000021,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300097,97,306.0,89.0,125.0,85.0,,0.903555058382205,0.953496872359234,0.5065502183406114,0.7130434782608696,116,117,2,no_label_changes,0.4826318591528712,0.4938728797021804,0.4842743145080338,0.4871126887070594,0.1562130526788615,0.1635855457804802,0.0953823119799818,0.0482057956951983,0.2017561786916619,0.1706767285285336,0.7563753476760656,1.0150770569063747,0.0016424553551626,-0.0095985651941466,-0.0608307406988796,-0.0682032338004983,0,1,1,1,1.1548064480000164,0.2241817359999913,1.3789881840000078,17.484053071000005,0.0439066730000092,moderate,mc_moderate_chunk09.csv
1.0,0.75,20300098,100,193.0,61.0,96.0,144.0,,0.5961426504059514,0.6868160079361583,0.090566037735849,0.2293906810035842,152,166,3,no_label_changes,0.5123974692700315,0.505303619902127,0.5310956425462245,0.5044762447845601,0.1619866608252632,0.1571776833560433,0.1979517894997788,0.0343217641951775,0.1749469496609045,0.1975263436335283,0.2698745952750726,1.0178814098288875,0.018698173276193,0.0257920226440975,0.0359651286745156,0.0407741061437355,0,0,0,0,0.9811601270000097,0.3425658449999957,1.3237259720000054,17.43382892599999,0.0413377350000132,moderate,mc_moderate_chunk09.csv
